,Unnamed: 0,product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,images
432,432,Nike Phantom Vision 2 Elite Dynamic Fit FG,CD4161-606,0.0,22995.0,26.0,Nike_Golf,"The Nike Phantom Vision 2 Elite Dynamic Fit FG brings a new level of fierce precision to the field. A foot-hugging inner sleeve is concealed in a textured Flyknit outer layer to create a boot for the finishers, the providers and the battlers of tomorrow's game.",5.0,1.0,
433,433,Nike Air Force 1 Mid '07,366731-100,7895.0,6317.0,19.0,Nike_Converse,"The legend lives on in the Nike Air Force 1 Mid '07 Women's Shoe, a modern take on the icon that blends classic style and fresh, crisp details.",3.8,4.0,
434,434,Nike Metcon 5 AMP,CD3398-063,0.0,11995.0,9.0,Nike_Jordan ,The Nike Metcon 5 AMP arms you with stability for heavy lifting and traction for sprints during high-impact training. It combines breathability and durability to be your secret weapon in the gym.,0.0,0.0,
435,435,Nike Air Max 270 React,CT5064-001,0.0,13995.0,8.0,Nike_Nike SB,"The Nike Air Max 270 React updates a classic with iridescent details, Nike React foam in the midsole and Max Air cushioning in the heel.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-59a74eed-676a-4672-b8de-23038563772a/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-9247eb38-d39c-48a8-9b64-1291056a7498/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-612525d4-51c5-4e54-9849-6a10072c3416/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-231edaa1-6a8c-4872-91e0-e36ed36ef21f/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-4b23a69b-3e3f-4584-8f2a-9791e8a54c19/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-4907d5d5-c059-4661-9430-7c1871a90f55/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-2a3499f4-84da-449b-aab5-369a42211c90/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-2b4b1eef-cbae-4bce-bac0-720029844706/air-max-270-react-shoes-GlJHqc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-6ddc09a3-2530-44a4-a83b-f8c22383d63e/air-max-270-react-shoes-GlJHqc.jpg""]"
436,436,Nike Air Force 1 '07 Premium,BQ4424-700,10995.0,7697.0,5.0,Nike_Jordan ,"The Nike Air Force 1 '07 Premium captures the iconic look of its 1982 predecessor, with full-length cushioning for comfort and premium detailing that honours the original. A rich mix of materials gives an eye-catching look that's ready to hit the streets.",5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/admvrusbgd9wndkutlao/air-force-1-07-shoe-4hDbSc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d1me3tdvto6vvztmdb5q/air-force-1-07-shoe-4hDbSc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/eoudlak7imvxgnipgma1/air-force-1-07-shoe-4hDbSc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vaj5ub3gdofsvrpty7ac/air-force-1-07-shoe-4hDbSc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/jh6reovam9b46yxagds3/air-force-1-07-shoe-4hDbSc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/qvrze3u4vqnlqaqb2pze/air-force-1-07-shoe-4hDbSc.jpg""]"
437,437,Air Jordan 12 Retro,130690-017,0.0,15995.0,26.0,Nike_ACG,"An all-time favourite among players and sneakerheads, the Air Jordan 12 Retro features full-length Zoom Air cushioning and full-grain leather styled with distinct radial stitch lines.",4.5,24.0,
438,438,Nike Air Max 98 LX,AV4417-002,15995.0,12797.0,31.0,Nike_Converse,"Always one step ahead, the Nike Air Max 98 LX features the OG design lines that were inspired by the walls of the Grand Canyon while stepping into the future with a colourful medley of recycled materials on the upper. The fluid, textured look and full-length Nike Air cushioning set you apart as you turn waste into style.",4.5,6.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/j4g7ocy7i5tnnfqbyjpw/air-max-98-lx-shoe-p52BpQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i6uvegucudximfobdfgr/air-max-98-lx-shoe-p52BpQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/y6uaghoscpcmswdvwzae/air-max-98-lx-shoe-p52BpQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/xveckqjvnalttjezgqu5/air-max-98-lx-shoe-p52BpQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/qlclixhlpqs2d2ht9y86/air-max-98-lx-shoe-p52BpQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ml2qgs7hyonk1bo2z5yc/air-max-98-lx-shoe-p52BpQ.jpg""]"
439,439,Nike Mercurial Superfly 7 Club MG,AT7949-606,0.0,5995.0,19.0,Nike_ACG,The Nike Mercurial Superfly 7 Club MG wraps your foot for streamlined speed. A versatile multi-ground plate provides traction on natural- and artificial-grass surfaces.,0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/290179f9-0627-4f31-a257-06bbcff419fb/mercurial-superfly-7-club-mg-multi-ground-football-boot-LTw0pW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2097b654-903c-479d-b728-89bd29a9eda9/mercurial-superfly-7-club-mg-multi-ground-football-boot-LTw0pW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2a3fa2ce-3dc4-4b9b-aa99-ef77392b0930/mercurial-superfly-7-club-mg-multi-ground-football-boot-LTw0pW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b284aa87-ef7e-4a3b-9f1d-10b957ddce55/mercurial-superfly-7-club-mg-multi-ground-football-boot-LTw0pW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/aefd9fbb-8149-4c23-9768-47a532baa664/mercurial-superfly-7-club-mg-multi-ground-football-boot-LTw0pW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/61f33add-9344-416a-bdbc-a9b3b51a29ee/mercurial-superfly-7-club-mg-multi-ground-football-boot-LTw0pW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/5c859901-e6d5-4a62-81f0-9d53f9bc7dbd/mercurial-superfly-7-club-mg-multi-ground-football-boot-LTw0pW.jpg""]"
440,440,Nike Phantom Venom Academy TF,AO0571-606,0.0,7495.0,1.0,Nike_Converse,"The Nike Phantom Venom Academy TF is engineered for powerful, precise strikes that win games. Ridges on the instep help create spin to control the flight of the ball. The sole provides the turf traction needed to unleash at any moment.",5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/9ba6a211-6218-42d2-a095-75c74f168fc5/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/0f808fc0-cd48-4307-92d4-e31869c6a5ab/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c9931f10-1ad5-41f1-aadd-9d58de2ac2d2/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/4147cf6f-98f2-4900-964b-40bdf932f090/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dda50506-0362-4f2c-a01b-91a9bc5cba95/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/315aea40-ed52-4f11-a3ab-340a39acb3d9/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/5729eddb-379b-41e2-aea3-a6cb1a592895/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/52b773dc-f32b-4172-9bb2-f17662e0871f/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c8e20e09-cd46-4491-9ee9-fdc6c90a693d/phantom-venom-academy-tf-football-shoe-2RWKVD.jpg""]"
441,441,Nike Mercurial Superfly 7 Academy MDS MG,BQ5427-401,0.0,8995.0,,Nike_Golf,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS MG. A sleek upper is streamlined for pace, while the versatile plate supercharges traction.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/ozfdohwam0p7cj0t1img/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-th1FXb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/h428myf9yr0bqjdyprro/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-th1FXb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zkhcavgjuqkk9mhe9riu/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-th1FXb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/r4zxhq1rwt5k1cxta7zk/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-th1FXb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/adw5ii27jbxwho6ivn3j/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-th1FXb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fnnlb1fjwz7qnp5cdwpn/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-th1FXb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/hjrubrhil8zybyuqzk9c/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-th1FXb.jpg""]"
442,442,Nike SB Dunk High Pro,BQ6826-003,0.0,8995.0,,Nike_ACG,The Nike SB Dunk High Pro pairs iconic Dunk style with a high-top design for a fresh look. A Zoom Air unit in the heel and a padded tongue create a comfortable fit that's made to skate.,4.8,4.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/30fcf301-cd3c-4334-a14f-836e92cc5893/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/98377f66-ad88-4366-9747-3fa0b7a09607/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/3627aff8-3541-4492-8a26-e71ee64f9687/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fb62d830-7bd6-40aa-99da-a4e7b20c874f/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e0dd4efd-9f2b-4940-8397-33cb25d3fc44/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2ebdc27e-d62c-4c2f-8a15-d0a3bc33ba41/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/4cc2e160-8a3f-4c24-83e2-e0225742a8a6/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d19c2f21-d6d2-43f2-bc8d-de6a15f1ac23/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/8ad47f08-e158-4ee9-8cc1-75d83c1691b8/sb-dunk-high-pro-skate-shoe-l6hgPS.jpg""]"
443,443,Nike Phantom Vision Academy Dynamic Fit MG,AO3258-080,8495.0,5947.0,,Nike,The Nike Phantom Vision Academy Dynamic Fit MG brings the fierce precision of street play to the pitch. A foot-hugging sleeve has a custom feel and the Ghost Laces system tights with 1 pull and is hidden for a bigger striking surface.,4.0,5.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/oj0ladu33vw15gd9lrum/phantom-vision-academy-dynamic-fit-mg-multi-ground-football-boot-wp5nZW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ocyz6kmtrmaba1qvfgr0/phantom-vision-academy-dynamic-fit-mg-multi-ground-football-boot-wp5nZW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/tr36s3e5qfedakgpj3yu/phantom-vision-academy-dynamic-fit-mg-multi-ground-football-boot-wp5nZW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/z3vyogvv14erbobstvxi/phantom-vision-academy-dynamic-fit-mg-multi-ground-football-boot-wp5nZW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zvfweos3muje9a9iwahs/phantom-vision-academy-dynamic-fit-mg-multi-ground-football-boot-wp5nZW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dsa2gwxnipei0cnjjexb/phantom-vision-academy-dynamic-fit-mg-multi-ground-football-boot-wp5nZW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/x8odniypgwngydxlft1l/phantom-vision-academy-dynamic-fit-mg-multi-ground-football-boot-wp5nZW.jpg""]"
444,444,Nike Air Max 270 React,AT6174-004,12995.0,7797.0,,Nike,"The bold silhouette of Nike Air lifts the Nike Air Max 270 React to new heights, while the Nike React foam midsole delivers exceptional cushioning. Imagine all-day comfort with unstoppable style.",4.2,30.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/es0dtnhivvhrfczozo4r/air-max-270-react-shoe-wvtffD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/s9b0ayocvwnfqdf6lgfe/air-max-270-react-shoe-wvtffD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/s71x5lhjcskzhtuiou7p/air-max-270-react-shoe-wvtffD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dzqs2vvndlxf6ndghq9t/air-max-270-react-shoe-wvtffD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/foovgqhq36sofklctyaa/air-max-270-react-shoe-wvtffD.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/htuk4fnqw3rzkaus73fh/air-max-270-react-shoe-wvtffD.jpg""]"
445,445,Nike Tiempo Legend 8 Elite FG,AT5293-004,0.0,20995.0,,Nike,The Nike Tiempo Legend 8 Elite FG takes the legendary touch of premium kangaroo leather and adds foot-hugging Quad-Fit mesh in the lining and a wrap-around Flyknit tongue that feels supportive under your arch.,3.1,7.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/grr3qprgnbahokhq4zdo/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/pzozdp8ng3phjqro1073/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/bfy5tfwv65u6op6m0xuq/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/t0lld3rplmfr5fnzddbh/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i2xdcbngqlchdcfimfrj/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vy4jee356s0q7bzz0q4t/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/oe6y8pzl99p3kpi9vyht/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/bmtrjft6fe65kuvhtrjh/tiempo-legend-8-elite-fg-football-boot-9G31c2.jpg""]"
446,446,Nike SB Zoom Stefan Janoski Canvas RM,AR7718-001,0.0,6995.0,10.0,Nike,"The Nike SB Zoom Stefan Janoski Canvas RM pairs a minimal look with a modern fit. It has been updated with a new, plush sockliner and a flexible midsole for better boardfeel right out of the box.",3.4,5.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/g16thmfkapl730glqgxh/sb-zoom-stefan-janoski-canvas-rm-skate-shoe-Q9bXgF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/akernkftk85z5a3llt1k/sb-zoom-stefan-janoski-canvas-rm-skate-shoe-Q9bXgF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/mlj0bsyxssgkoupfzxm6/sb-zoom-stefan-janoski-canvas-rm-skate-shoe-Q9bXgF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/krfi8txhoss09yspt8xh/sb-zoom-stefan-janoski-canvas-rm-skate-shoe-Q9bXgF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/jnxhhry8yhldycip2xzp/sb-zoom-stefan-janoski-canvas-rm-skate-shoe-Q9bXgF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fojmeuluvssb1lhzn7at/sb-zoom-stefan-janoski-canvas-rm-skate-shoe-Q9bXgF.jpg""]"
